Date,Time,CO(GT),NOx(GT),NO2,O3(GT),SO2(GT),PM2.5,PM10,Temperature,Humidity,Pressure,WindSpeed,WindDirection,CO_NOx_Ratio,NOx_NO2_Ratio,Temp_Humidity_Index,AirQualityIndex,CO_MA3,NO2_MA3,O3_MA3,DayOfWeek,Hour
1/16/2024,16:00,8.464265579,115.452446,34.98129641,12.44224639,8.579089853,118.429664,177.7497005,39.04387221,31.61165413,1009.416936,2.921282299,13.02554071,0.072684309,3.20867944,12.34241384,155.939332,4.175630646,76.59549012,104.0208181,1,16
1/16/2024,17:00,0.330392164,251.9048358,46.14058336,128.9290534,24.60270066,171.9777802,76.70836066,36.97289885,56.48668181,986.876888,14.40656603,44.53367192,0.001306389,5.343693647,20.88476373,119.535468,4.017505494,53.12012096,92.26249409,1,17
1/16/2024,18:00,8.163237978,44.45268103,115.5247027,95.38654483,26.93352151,65.12931065,14.45893097,20.85295448,55.77480529,967.3546401,8.453496419,235.7636897,0.179598602,0.381487187,11.63069476,411.4055892,5.652631907,65.54886081,78.91928156,1,18
1/16/2024,19:00,2.89036227,152.2033264,85.26432218,162.2553531,47.49806643,165.2258966,211.4549115,39.14746773,30.38352845,1015.304874,7.066957184,86.36914916,0.018866185,1.764383265,11.894382,81.38849234,3.794664137,82.3098694,128.8569838,1,19
1/16/2024,20:00,1.269831793,19.55038367,103.4705743,57.01726551,4.58834371,115.357081,76.99759099,39.60391046,72.96900912,969.3051276,16.14462583,227.1727341,0.061791148,0.187137707,28.89858104,339.1632775,4.10781068,101.4198664,104.8863878,1,20
1/16/2024,21:00,6.997697937,22.27554798,34.96480963,103.7749979,30.39353068,63.60326219,258.8671764,11.01728695,12.66704373,991.7428417,10.12126499,149.3359798,0.300645894,0.619370663,1.395564556,465.6652582,3.719297334,74.56656869,107.6825388,1,21
1/16/2024,22:00,6.326534183,172.5858891,132.9183442,90.63519418,26.79842784,62.54957858,145.2455945,15.03343956,72.15674253,1032.580184,7.568011224,249.376847,0.036446132,1.288739717,10.84764028,116.1054551,4.864687971,90.4512427,83.80915254,1,22
1/16/2024,23:00,8.786972934,170.239509,170.6552094,88.63140221,26.2954218,75.42181584,163.8843189,38.15777996,51.14600975,962.9229303,17.56309431,177.461504,0.051313934,0.991752651,19.51618186,43.48268276,7.370401685,112.8461211,94.34719811,1,23
1/17/2024,0:00,7.377203334,263.5320203,52.32996185,82.64286651,43.78480508,126.4251823,228.6415978,22.38817897,72.01067598,962.9021419,7.365032644,111.076955,0.027887752,4.941537762,16.12187901,489.879447,7.496903484,118.6345052,87.3031543,2,0
1/17/2024,1:00,8.054461211,167.804229,98.81133094,37.80767612,11.07138506,50.00828762,236.0348763,4.581808728,52.93725676,972.4402416,17.18000566,52.49490475,0.047714807,1.681214221,2.42548385,135.3868981,8.072879159,107.2655007,69.69398162,2,1
1/17/2024,2:00,2.892142268,287.9775151,195.1299385,136.2720761,2.997890443,184.4650445,196.3687416,26.02213008,97.96004046,1005.191731,10.08397397,122.7953709,0.010008191,1.468299625,25.49128915,137.8316045,6.107935604,115.4237438,85.57420625,2,2
1/17/2024,3:00,1.856651483,15.55975967,67.31510637,81.78914986,33.94130387,117.1079539,282.1452265,4.258578192,40.1216456,975.1723478,4.160141949,228.5618681,0.112118263,0.227764553,1.70861165,241.8861457,4.267751654,120.4187919,85.28963404,2,3
1/17/2024,4:00,7.531086041,30.30429775,119.4142226,172.5744132,17.91271574,184.4030765,294.8665465,10.27109847,98.43156433,1000.319794,12.25636376,266.5704619,0.240576744,0.251667096,10.11000289,115.5288295,4.093293264,127.2864225,130.2118797,2,4
1/17/2024,5:00,8.087663919,14.17569261,18.94894434,47.68470847,1.861905894,14.04884992,284.5967789,5.240207339,15.84765482,980.1982611,5.706470525,57.72228294,0.532935407,0.710598635,0.830449971,496.4361777,5.825133814,68.55942445,100.6827572,2,5
1/17/2024,6:00,9.906000906,56.39777825,121.5969855,123.2111473,13.31732636,71.80921724,249.0119637,6.024109717,71.53846973,1000.62422,2.943102644,239.1380672,0.172585093,0.460025816,4.309555906,21.48294293,8.508250289,86.65338416,114.4900897,2,6
1/17/2024,7:00,4.184915001,162.8397632,18.83672289,169.3883573,16.15701194,9.447493834,214.6313139,-4.790498829,50.87972861,977.7631449,1.730587428,64.54062347,0.025542731,8.209005293,-2.437392804,225.7365395,7.392859942,53.12755091,113.428071,2,7
1/17/2024,8:00,3.782979049,194.0260822,191.8878516,119.7590398,31.22508046,58.08910394,202.3644988,34.63189745,83.9923863,1048.001238,4.833946716,79.85496366,0.019397298,1.005900997,29.08815709,274.1733675,5.957964986,110.7738533,137.4528481,2,8
1/17/2024,9:00,7.786488311,14.62996223,143.4168678,156.9578505,9.456703908,173.0912621,40.08755131,8.319572287,81.06544627,999.2717901,14.73109284,191.2742065,0.49817704,0.101303694,6.744298403,233.475429,5.251460787,118.0471474,148.7017492,2,9
1/17/2024,10:00,3.473955049,283.8452961,157.8437978,149.1190918,21.23966305,12.13889459,88.73046058,-1.113152921,82.01891646,1024.364343,16.75998445,104.1128287,0.012195936,1.786946043,-0.912995965,260.2614864,5.014474136,164.3828391,141.9453274,2,10
1/17/2024,11:00,9.314497523,252.8074476,141.1167678,65.46107107,24.64129678,90.04868448,11.64958482,-1.085566744,18.52647394,1020.054656,17.23441692,238.1743588,0.036699071,1.778871357,-0.20111724,493.7895721,6.858313628,147.4591445,123.8460044,2,11
1/17/2024,12:00,8.598286243,89.68713216,118.3560782,108.4221852,23.50263218,27.92557874,49.84886237,20.02082244,84.01291299,999.0559375,5.402965474,344.0795847,0.094812638,0.751424926,16.82007614,438.4507919,7.128912938,139.1055479,107.6674494,2,12
1/17/2024,13:00,4.347040871,24.07907154,90.53264344,28.97077983,48.72309757,86.28392856,137.3765484,39.68142477,29.26361417,973.8862062,13.21945866,53.60119248,0.173333405,0.263065401,11.61221904,154.2218396,7.419941546,116.6684965,67.61801205,2,13
1/17/2024,14:00,7.533623571,51.79623489,171.8163026,96.859133,3.229707652,168.5760589,52.49559973,1.526011027,12.31122375,1001.071828,4.607081198,205.3838996,0.14269244,0.299718453,0.187870632,275.7385246,6.826316895,126.9016747,78.08403269,2,14
1/17/2024,15:00,7.569974453,38.95637971,191.4102978,42.24553295,47.59744114,126.4988515,271.4823903,-0.517019857,29.59648477,1018.097162,12.45524228,332.3877058,0.189455964,0.202465149,-0.153019703,0.155506264,6.483546299,151.2530813,56.02514859,2,15
1/17/2024,16:00,1.120926301,37.86185001,100.3081984,134.1288899,29.51492349,148.6674873,243.6527637,14.72367462,53.13565942,995.9919271,17.74421986,63.55043159,0.028843874,0.373729378,7.8235216,204.7845007,5.408174775,154.5115996,91.07785194,2,16
1/17/2024,17:00,9.035273776,156.0499449,186.3754748,95.52245752,39.99065803,73.07530251,30.76745451,20.34990642,76.79002239,958.1925107,0.817873652,132.0663252,0.057531213,0.832819477,15.6266977,81.93711143,5.908724844,159.364657,90.63229345,2,17
1/17/2024,18:00,5.101998487,74.50838531,117.0832491,74.60969791,22.08923828,189.1575505,82.18497749,8.24711615,29.67692327,951.798323,19.70451335,44.5020606,0.067568634,0.630981836,2.447490332,355.6802954,5.086066188,134.5889741,101.4203484,2,18
1/17/2024,19:00,8.281928914,108.0837752,108.1384532,49.11468021,23.23805618,143.3061083,247.5308465,8.613494163,20.17067933,982.7876808,16.54175755,231.1335786,0.075922647,0.99033633,1.737400287,110.5447888,7.473067059,137.199059,73.08227855,2,19
1/17/2024,20:00,3.26849105,296.8620947,91.44206386,179.7670282,44.08699845,87.25076976,242.8833767,14.10144258,68.13705295,965.0223926,15.23324233,240.891454,0.010973169,3.211331317,9.6083074,374.4478228,5.550806151,105.5545887,101.1638021,2,20
1/17/2024,21:00,8.965679962,205.6099604,42.64826454,13.83618324,44.90079032,88.16063604,284.1806595,9.136552682,98.55082327,1040.619025,13.82725787,239.105635,0.043394229,4.710610206,9.004147887,156.579917,6.838699976,80.7429272,80.9059639,2,21
1/17/2024,22:00,3.953096619,284.7452194,1.740212503,8.797361822,12.69575519,184.1434147,299.2888509,36.18992126,64.07832719,967.583267,15.40547778,195.1657374,0.01383434,103.9135538,23.18989615,462.9143107,5.395755877,45.27684697,67.46685777,2,22
1/17/2024,23:00,0.20729275,43.62440995,49.05973914,39.88907469,10.76285205,117.3989152,293.1183183,-3.112044292,72.19516277,989.4282714,19.89190712,268.6539124,0.004645277,0.871447009,-2.246745442,222.7083009,4.375356444,31.1494054,20.84087325,2,23
1/18/2024,0:00,9.063281567,115.259703,102.4349111,174.8219701,25.31552352,142.7439459,128.9400159,5.555657194,60.50506994,1021.207751,15.40382594,12.9158267,0.077957206,1.11432109,3.361454271,419.7588598,4.407890312,51.0782876,74.5028022,3,0
1/18/2024,1:00,1.0037381,166.8648092,76.6120305,176.2836321,45.11357433,86.32186878,82.5952487,31.38487583,80.41135998,1031.542166,7.032015693,344.7048555,0.005979443,2.149986389,25.23700548,314.0830015,3.424770805,76.03556026,130.331559,3,1
1/18/2024,2:00,3.261205012,23.9506605,90.24856037,118.2320645,16.79539958,48.62008913,229.9389552,32.52811561,97.82239782,997.7713153,12.27843706,79.95463485,0.13070616,0.262477133,31.81978265,488.6991075,4.44274156,89.76516734,156.4458889,3,2
1/18/2024,3:00,9.505613474,2.252045645,196.1489957,158.5390934,32.94871615,146.0940619,96.7891389,0.019978553,58.97163065,968.113501,6.738460323,43.76230873,2.922964347,0.011423064,0.011781679,371.3613754,4.590185529,121.0031955,151.0182634,3,3
1/18/2024,4:00,9.511010755,201.4598658,70.70420176,39.29914982,35.6994327,123.5256356,243.8561044,38.81935525,47.51114606,977.0895224,19.40130887,338.8089755,0.046977265,2.809596381,18.44352057,363.8516612,7.42594308,119.0339193,105.3567693,3,4
1/18/2024,5:00,5.777035092,192.9040355,90.98440493,174.9955349,39.15505858,102.7618617,164.8468718,26.20096825,87.4308755,991.8968448,18.00279466,298.9572899,0.029793269,2.097138484,22.90773593,132.4329912,8.264553107,119.2792008,124.277926,3,5
1/18/2024,6:00,6.3551884,123.8258542,27.56959472,26.55848817,28.63229844,126.6840833,240.2389098,7.266687519,97.27555094,986.4594589,11.35240455,275.3533509,0.050912437,4.334183085,7.068710319,252.4298755,7.214411416,63.08606714,80.28439095,3,6
1/18/2024,7:00,4.539610668,147.4035787,10.54358875,19.10140868,20.72030374,45.61568928,90.00516512,15.52170392,21.62634768,984.8672757,15.62547509,37.70845522,0.030589631,12.76930267,3.356777655,145.0568443,5.557278053,43.03252947,73.55181057,3,7
1/18/2024,8:00,3.00278664,125.2174572,155.3064934,21.08586553,48.38378345,159.8180478,157.3279215,8.371237881,62.03538689,963.1853802,18.19373886,290.7105169,0.023790581,0.801102081,5.193129807,9.646718509,4.632528569,64.47322563,22.24858746,3,8
1/18/2024,9:00,3.353778999,8.177508409,114.5659518,103.5898983,30.95520691,189.891747,173.5669001,1.751001243,81.32139933,1041.331025,4.872005273,219.2484683,0.365434587,0.070760534,1.423938713,355.2926663,3.632058769,93.47201133,47.92572416,3,9
1/18/2024,10:00,6.757932715,101.2761103,152.3802564,140.7944177,36.69969537,178.7651131,283.5013396,8.103012914,58.00054646,952.9756606,11.58963714,263.4871,0.066075379,0.660294308,4.69979177,117.9182499,4.371499451,140.7509005,88.49006051,3,10
1/18/2024,11:00,7.548507841,53.94759436,30.82269698,66.63342484,17.90415944,67.67997033,87.31329728,21.10413719,46.82772714,994.0002128,9.634326385,352.1053007,0.137376494,1.695255258,9.882587777,198.6620152,5.886739852,99.25630174,103.6725803,3,11
1/18/2024,12:00,7.936632533,30.42883254,114.7939255,176.0433818,33.82750987,84.17112579,281.6395894,32.16863627,68.9706839,1048.032149,15.4318271,69.99882376,0.252527119,0.26278436,22.18692844,142.3193936,7.414357696,99.33229295,127.8237415,3,12
1/18/2024,13:00,7.917219614,287.0594097,51.47485239,78.76120472,13.63208545,162.6384485,243.4090855,11.35880837,34.31152851,1015.972394,7.581650427,181.5775059,0.027484676,5.470418622,3.897380772,99.81792823,7.800786663,65.69715828,107.1460038,3,13
1/18/2024,14:00,1.00294042,180.2085578,46.38430156,27.93029059,13.00974896,121.0478405,221.9592757,10.65556932,41.42203686,985.5410664,14.17959279,271.2067007,0.00553473,3.803127868,4.413753854,33.55966219,5.618930856,70.88435981,94.24495904,3,14
1/18/2024,15:00,4.994761017,218.868229,3.293676797,84.40804793,36.02138789,111.8433165,238.1923781,16.06003155,99.3048993,964.6097584,8.05986178,156.1162863,0.022717066,50.97454684,15.94839816,168.9449544,4.638307017,33.71761025,63.69984775,3,15
1/18/2024,16:00,0.669831724,95.29375924,26.93780399,122.5476526,26.54834208,185.6951837,185.5732633,24.005002,67.28188009,1046.387261,2.221497293,19.67510985,0.006956128,3.410925185,16.15101666,40.87246176,2.222511054,25.53859412,78.29533037,3,16
1/18/2024,17:00,5.540335935,118.5509917,62.54435419,149.9684147,34.48055391,109.5248674,80.78320303,28.82273181,88.56345685,951.3986362,2.142428632,40.1180036,0.046342869,1.865641617,25.52640765,270.1595702,3.734976225,30.92527833,118.9747051,3,17
1/18/2024,18:00,4.471151964,71.84027418,24.25887336,83.1195239,14.20248605,105.4130425,64.95354096,9.705977716,82.69916617,1018.138757,2.381126491,216.7531101,0.061382964,2.844159878,8.02676264,9.812051881,3.560439874,37.91367718,118.5451971,3,18
1/18/2024,19:00,8.888271409,29.99273562,197.1858296,107.2556219,30.33744371,13.1936253,261.2390164,21.38586105,68.7045299,1038.013747,0.650397519,102.6014927,0.286785636,0.151336428,14.6930553,470.0099398,6.299919769,94.66301906,113.4478535,3,19
1/18/2024,20:00,3.574058624,54.5304596,62.41789706,48.85470348,22.75274884,18.53630693,220.2904268,12.52123786,85.66561742,952.516049,10.65946343,49.62263303,0.064362129,0.859859158,10.72639572,483.2375097,5.644493999,94.62086669,79.74328308,3,20
1/18/2024,21:00,1.258963463,239.4566995,26.93446539,116.6190582,30.25105406,6.446960037,71.829242,27.23799327,35.84426459,1022.517486,13.43805364,122.3611191,0.005235718,8.572088142,9.763258375,152.3269241,4.573764499,95.5127307,90.90979452,3,21
1/18/2024,22:00,1.515617652,203.5861957,40.61738025,177.488978,15.25310688,183.082624,188.3770761,2.410371423,67.34048039,1049.883776,2.534568037,72.35313554,0.007408211,4.891855146,1.623155696,130.0973204,2.116213246,43.32324757,114.3209132,3,22
1/18/2024,23:00,7.638955254,164.5317339,117.9529424,9.780589493,36.05709722,84.6353987,139.7884796,6.561618927,63.15431406,1013.964247,12.23716,8.618207967,0.046147981,1.383166574,4.143945425,52.20259985,3.47117879,61.83492936,101.2962086,3,23
1/19/2024,0:00,6.220358827,143.051872,13.74466125,159.6889901,40.49053894,96.36946835,56.00999929,14.17271889,66.01776407,991.4678948,11.95480157,54.65303588,0.043181381,9.70194361,9.356512121,452.4594633,5.124977244,57.43832798,115.6528525,4,0
1/19/2024,1:00,1.101114494,276.8078508,172.6243919,101.648568,13.73590722,169.8504548,164.2385617,35.02366555,25.17687344,1037.440072,2.941881028,317.9080659,0.003963583,1.594291262,8.81786395,293.4319626,4.986809525,101.4406652,90.37271585,4,1
1/19/2024,2:00,0.932657381,22.74774939,192.3384362,46.12566006,15.73040743,123.8030305,91.64053682,20.79966052,34.9518736,1005.417925,8.081651999,4.333421701,0.039273506,0.117657667,7.269871054,305.0624615,2.7513769,126.2358298,102.4877394,4,2
1/19/2024,3:00,7.039594401,84.89964316,50.10273671,171.9252581,33.39655922,123.8528113,37.91079601,38.44282535,35.79924869,1024.944085,15.1027142,278.5861093,0.081951381,1.661352182,13.76224265,447.9282313,3.024455425,138.3551883,106.5664954,4,3
1/19/2024,4:00,0.820353763,105.6314182,90.56895845,87.52042025,35.08367354,62.82421372,145.4179066,-0.352504162,64.17515463,1008.777899,0.335120511,271.2459981,0.007693359,1.153572346,-0.226220091,455.3933969,2.930868515,111.0033771,101.8571128,4,4
1/19/2024,5:00,8.236414587,234.9453179,5.404755755,60.37255505,35.50088454,167.6121329,181.1314801,15.70789361,97.52921924,953.8291092,2.938957678,203.1255678,0.03490815,36.6829473,15.319786,414.1708349,5.36545425,48.69215031,106.6060778,4,5
1/19/2024,6:00,7.091798049,297.7618714,128.5013347,33.48807546,34.45222673,37.33684533,23.60285901,13.85853385,95.86607961,971.3144988,19.91656749,75.04119566,0.023737293,2.299295772,13.28563309,386.7207805,5.382855466,74.82501631,60.46035025,4,6
1/19/2024,7:00,0.905352928,72.96048391,83.37128555,44.75694564,20.24757813,15.36417047,126.6068973,22.00927794,30.44705977,957.8763574,14.67089794,316.1013207,0.012241036,0.864754916,6.701178009,438.6206111,5.411188521,72.42579201,46.20585872,4,7
1/19/2024,8:00,0.939893369,262.4178929,54.74163475,150.0799784,20.34783005,42.36265472,84.72195675,31.53840739,37.43607188,960.6687762,9.282605584,171.0272048,0.00356807,4.707753801,11.80674086,437.9853033,2.979014782,88.87141834,76.10833318,4,8
1/19/2024,9:00,9.867731827,249.3562054,42.16058501,110.9793917,13.48606356,57.20875766,18.88867131,32.86516115,13.24557031,951.5405494,12.59602824,62.35424246,0.039414768,5.777405596,4.353178026,184.3224281,3.904326042,60.09116844,101.9387719,4,9
1/19/2024,10:00,3.805280878,68.17256189,131.1505925,164.4709659,8.684851295,60.05065628,46.44213939,25.15875739,45.89340309,992.1164979,16.92441941,154.4481333,0.05501142,0.515870271,11.54620994,486.69561,4.870968692,76.01760407,141.8434453,4,10
1/19/2024,11:00,3.769357256,120.4004415,83.82718918,42.52235294,34.93629159,135.7501517,50.31990606,23.86913639,85.12067095,967.8651632,16.84609171,70.17020199,0.031048958,1.419361441,20.31756905,354.5661066,5.81412332,85.71278888,105.9909035,4,11
1/19/2024,12:00,8.146715716,123.4921879,36.75219852,22.68380472,5.566250513,47.47579453,63.03353195,37.70632939,92.41765651,1035.569652,6.494028709,135.3628228,0.065439574,3.27112573,34.84730598,185.104717,5.240451283,83.90999338,76.55904118,4,12
1/19/2024,13:00,9.477760916,293.4879799,138.1327072,2.089668045,46.95182205,136.9483694,242.9794957,12.26593307,31.28468316,1025.003754,9.825828451,178.8075976,0.032183863,2.109410402,3.837358299,221.0247586,7.131277963,86.23736497,22.4319419,4,13
1/19/2024,14:00,9.861410532,55.08667851,113.4493843,91.90730473,41.50762888,22.77077378,137.4526413,32.47524914,33.92150261,1007.317699,12.76110193,129.5643203,0.17582447,0.481319134,11.01609249,343.5655291,9.161962388,96.11143002,38.8935925,4,14
1/19/2024,15:00,7.558444034,239.9482334,171.8757389,179.6969405,43.01778126,33.70447991,52.65493776,36.46766772,29.87648349,998.9021345,1.43793833,236.5359387,0.031369576,1.387980956,10.89525672,180.5494548,8.965871827,141.1526102,91.23130444,4,15
1/19/2024,16:00,3.824969897,100.9236215,24.37770388,125.3987831,45.42677192,104.2201825,39.08612041,17.11926599,41.50932108,975.5868641,18.91593199,336.9304095,0.037527806,3.976861817,7.106091087,413.278856,7.081608154,103.2342757,132.3343428,4,16
1/19/2024,17:00,0.926657095,219.5302334,157.3476538,56.20263196,21.02164357,184.7696815,96.40273303,27.80961604,82.42834587,997.4951466,8.654836513,125.3337652,0.00420195,1.386381346,22.92300649,74.0318106,4.103357009,117.8670322,120.4327852,4,17
1/19/2024,18:00,7.793754468,126.5832903,135.0298406,157.9576864,42.48833544,172.6156798,241.4245004,11.96589355,68.21717229,1014.122928,7.417246545,128.066225,0.06108758,0.930555309,8.162794219,453.7971494,4.18179382,105.5850661,113.1863671,4,18
1/19/2024,19:00,5.628202072,173.9295692,23.88717643,140.9282856,8.745003714,193.9069213,115.6933559,2.149555639,80.73468261,1028.222886,18.14200723,265.7888894,0.032174104,6.988722472,1.735436922,150.5987559,4.782871212,105.4215569,118.362868,4,19
1/19/2024,20:00,4.299797892,249.9509202,139.2693252,3.759314728,2.060447936,131.8434177,56.37023449,21.39267467,62.47279957,958.1682066,2.365732975,191.0127353,0.017134019,1.781935714,13.36460277,76.35639267,5.907251477,99.39544742,100.8817622,4,20
1/19/2024,21:00,9.072908412,241.4455039,88.86791049,147.218026,39.45967834,136.783899,127.1936926,3.841224288,33.19597703,1020.846469,0.785215948,154.3821983,0.037422465,2.686670944,1.275131932,429.0121407,6.333636125,84.00813739,97.30187545,4,21
1/19/2024,22:00,1.200855075,260.0605319,189.0519723,54.79428955,4.665035752,126.8794848,171.0403516,15.59196089,30.51947622,1024.272988,13.70004825,292.9709478,0.00459991,1.368365341,4.758584795,119.7316195,4.857853793,139.0630694,68.59054343,4,22
1/19/2024,23:00,4.976988532,18.82558028,29.18065877,27.79155016,49.4377087,126.44969,18.57941326,34.2795691,10.81006353,1005.89722,7.700059362,320.7729842,0.251038732,0.623763067,3.705643197,421.697869,5.083584007,102.3668472,76.60128857,4,23
1/20/2024,0:00,0.212401083,207.9231154,128.9238448,41.51322031,34.06502505,33.68846729,192.0161224,-1.12918156,80.28839232,971.4319196,15.28951618,212.6111782,0.001016647,1.600346078,-0.906601721,148.1322017,2.130081564,115.7188253,41.36635334,5,0
1/20/2024,1:00,4.739740356,42.85622564,77.01402905,84.87578498,37.9190358,111.0290965,124.5792184,-3.630715895,86.24091035,1003.918459,1.370892231,66.63717819,0.108074516,0.549339986,-3.13116244,466.9321438,3.30970999,78.3728442,51.39351849,5,1
1/20/2024,2:00,0.657402429,125.3297518,191.4061194,77.05135895,13.04438896,80.28324702,12.82050379,22.29150313,79.14543397,1000.270488,7.675142871,167.86292,0.005203861,0.651381319,17.64270689,109.5388199,1.869847956,132.4479978,67.81345475,5,2
1/20/2024,3:00,1.276297371,165.0279361,66.66500416,52.71082659,34.0194043,91.29475708,205.4279257,9.897759697,16.6961852,997.5710096,4.706504241,181.5734384,0.007687245,2.438896415,1.652548289,34.82499554,2.224480052,111.6950509,71.54599017,5,3
1/20/2024,4:00,1.263509843,121.4191059,192.474996,31.82707968,3.117776925,107.1021117,216.5924143,13.80719681,78.59994645,996.0639915,14.79213066,155.5946486,0.010321182,0.627570014,10.8524493,468.2655817,1.065736548,150.1820399,53.8630884,5,4
1/20/2024,5:00,6.527181991,156.3638911,180.3956844,137.4393113,42.05346028,30.0372535,192.3635387,13.25697649,14.11907078,961.0825566,4.543402209,94.47547639,0.04147827,0.862004472,1.871761894,82.81287112,3.022329735,146.5118948,73.99240587,5,5
1/20/2024,6:00,7.485844305,298.9613663,54.80626383,178.2296513,9.311580559,75.1001081,109.1597631,-1.102089695,19.50337591,968.2892485,9.158906695,170.0358508,0.024956028,5.357129215,-0.214944696,472.0662709,5.092178713,142.5589814,115.8320141,5,6
1/20/2024,7:00,5.875350774,41.4299768,160.9048136,140.2246929,35.17054527,17.37266437,163.5854077,-4.839510529,49.64278356,959.7332088,16.37755102,160.7566148,0.138471694,0.255890951,-2.402467738,411.9886751,6.629459023,132.0355873,151.9645518,5,7
1/20/2024,8:00,9.62550823,202.9613576,199.1252362,53.97271721,11.99954456,196.0352854,122.2757348,35.42904593,52.8532308,974.2477828,18.30781071,75.41766862,0.047192803,1.014171733,18.72539542,40.96269486,7.662234436,138.2787712,124.1423538,5,8
1/20/2024,9:00,3.811218737,119.4042889,51.27993743,44.82080409,4.354205302,28.11296562,213.1803017,4.800935241,83.4506773,976.3476783,14.45211587,325.2350348,0.031653513,2.283940931,4.006412975,222.5675995,6.437359247,137.1033291,79.67273807,5,9
1/20/2024,10:00,2.928549654,40.76992987,87.9186567,39.96219182,24.59319025,55.41232402,179.238254,14.17355463,71.15742028,974.5075861,8.584568231,318.7227423,0.070111433,0.458508162,10.08553584,36.69982907,5.455092207,112.7746101,46.25190437,5,10
1/20/2024,11:00,8.699131369,48.46229225,104.5159666,25.46841833,9.295024303,178.8021207,33.72174301,38.73666085,23.79881608,971.0929068,11.43971749,273.4619142,0.175874004,0.459288711,9.21886667,164.8932823,5.14629992,81.2381869,36.75047141,5,11
1/20/2024,12:00,2.313598801,284.8326588,59.69129602,99.68816839,36.74275543,99.12845902,196.4971319,32.20431619,30.35321049,1023.542205,13.79379894,144.3407679,0.008094242,4.693138513,9.77504388,175.7515391,4.647093275,84.0419731,55.03959285,5,12
1/20/2024,13:00,9.63590314,264.0008475,4.03770309,109.3666666,12.64072633,31.4492543,209.2991402,-0.143111513,35.71076694,1031.85654,17.49865253,133.3230868,0.036361782,52.4050034,-0.051106219,299.8166652,6.88287777,56.08165523,78.17441777,5,13
1/20/2024,14:00,0.220329299,272.2055462,44.8057196,127.2849763,17.78115526,79.92495492,117.5036324,17.88335642,21.13053737,982.7109217,17.7714797,257.9275359,0.00080646,5.942610411,3.778849312,487.9477839,4.056610414,36.17823957,112.1132704,5,14
1/20/2024,15:00,9.701800384,297.4683,57.10543998,122.7581934,28.80452331,27.59425887,263.9778765,27.85355619,35.88803977,980.5128892,18.61938983,218.9229246,0.032505296,5.119456974,9.996095324,84.88172005,6.519344275,35.31628756,119.8032787,5,15
1/20/2024,16:00,0.527283128,63.28630161,89.27634056,53.32766272,14.9634456,44.04211943,254.4741629,26.42767532,75.573834,1034.403235,16.21422198,216.2153966,0.008202107,0.701028655,19.97240748,164.5754824,3.483137604,63.72916671,101.1236108,5,16
1/20/2024,17:00,8.922316826,107.2763619,35.0493932,60.12566997,19.52141769,15.14582016,60.79829193,29.23788336,31.72613231,1012.39239,2.935958719,44.6801499,0.082403183,2.975816022,9.276049559,293.5512471,6.383800113,60.47705792,78.73717536,5,17
1/20/2024,18:00,5.32424098,201.0964899,174.777617,122.9911018,40.96546678,90.45436144,272.2372295,15.58545947,85.18236824,979.3438325,14.95279067,222.5821609,0.026345044,1.144039232,13.27606348,85.71042766,4.924613645,99.70111692,78.81481151,5,18
1/20/2024,19:00,9.930351482,145.6569594,141.2773154,63.5511277,9.781282628,162.2940437,137.8529877,2.91653182,52.25652956,1021.361229,16.29184747,324.670684,0.067711423,1.02375392,1.524078313,355.3548311,8.058969762,117.0347752,82.22263317,5,19
1/20/2024,20:00,0.830585991,126.0984705,17.95489503,39.05955094,5.027877885,119.2639898,219.8873993,15.91925998,39.06421851,984.459281,17.55742855,30.89392944,0.00653498,6.652554406,6.218734503,201.8298579,5.361726151,111.3366091,75.2005935,5,20
1/20/2024,21:00,5.583157416,107.9855636,130.3683978,68.00617151,17.08953147,123.2373346,246.088132,24.15492621,47.11762941,1008.655561,18.49633789,122.1016677,0.051228413,0.822005637,11.38122862,474.7861478,5.448031629,96.53353607,56.87228338,5,21
1/20/2024,22:00,9.696095103,178.540409,131.0776388,49.70306421,21.79446158,44.11388587,156.4826021,22.3866439,73.85470665,1049.263403,10.18319627,183.2451449,0.054005085,1.351783773,16.53359018,314.9354726,5.36994617,93.13364387,52.25626222,5,22
1/20/2024,23:00,5.278668657,173.1024352,191.2880136,16.8079771,27.59030482,72.05929943,125.7395624,-1.82650758,56.51134329,980.1594375,13.1018539,246.9634181,0.030319327,0.900224782,-1.032183969,181.5403556,6.852640392,150.91135,44.83907094,5,23
1/21/2024,0:00,6.331046518,49.27589239,1.6011534,149.5948635,19.24876111,169.8222102,275.4808969,-2.077140466,10.65507976,1043.0526,0.191055532,32.26857464,0.125926089,18.94386251,-0.221320973,359.7365605,7.101936759,107.9889353,72.0353016,6,0
1/21/2024,1:00,6.987912021,142.0502114,50.33855751,153.7069387,39.70567331,22.13195594,76.94753035,38.4366024,93.00914619,982.0652414,11.45567135,314.2102296,0.048849365,2.766930321,35.74955572,419.377289,6.199209065,81.07590816,106.7032598,6,1
1/21/2024,2:00,4.599956541,166.4880611,185.6305044,40.33530373,2.926654896,172.2964775,84.52132254,1.831245477,15.93964027,1004.02867,9.463967621,14.59642335,0.027464385,0.892073145,0.291893941,400.239882,5.972971693,79.19007177,114.545702,6,2
